Type,QuestionText,CorrectAnswer,TextKeywords,Course add id from coures sheet,
MCQ,"What is the purpose of the SQL function COUNT() in a SELECT statement?
a. Counts the number of rows in a table
b. Calculates the average value of a column
c. Concatenates strings
d. Retrieves distinct values from a column",a,,22,767
MCQ,"Which SQL command is used to remove a table from the database?
a. REMOVE TABLE
b. DROP TABLE
c. DELETE TABLE
d. ERASE TABLE",b,,22,768
MCQ,"What is the purpose of the SQL SELECT statement in a database?
a. To insert new records into a table
b. To retrieve data from one or more tables
c. To update existing records in a table
d. To delete records from a table",b,,22,769
MCQ," In MySQL, what type of join returns all rows when there is a match in one of the tables?
a. INNER JOIN
b. LEFT JOIN
c. RIGHT JOIN
d. FULL OUTER JOIN",b,,22,770
MCQ,"What is the purpose of the SQL WHERE clause in a SELECT statement?
a. To specify the columns to be retrieved
b. To filter rows based on a specified condition
c. To sort the result set in ascending order
d. To limit the number of rows in the result set",b,,22,771
MCQ,"Which SQL command is used to add a new column to an existing table?
a. ADD COLUMN
b. CREATE COLUMN
c. ALTER TABLE
d. INSERT COLUMN",c,,22,772
MCQ,"What is the purpose of the SQL GROUP BY clause in a SELECT statement?
a. To filter rows based on a condition
b. To sort the result set in descending order
c. To group rows with the same values into summary rows
d. To perform mathematical operations on numeric columns",c,,22,773
MCQ,"Which SQL function is used to find the maximum value in a column?
a. MAX()
b. MIN()
c. AVG()
d. SUM()",a,,22,774
MCQ,"What is the purpose of the SQL ORDER BY clause in a SELECT statement?
a. To filter rows based on a condition
b. To sort the result set in ascending or descending order
c. To group rows with the same values into summary rows
d. To perform mathematical operations on numeric columns

",b,,22,775
MCQ,"Which of the following MySQL data types is used to store variable-length character strings?
a. CHAR
b. VARCHAR
c. INT
d. FLOAT",b,,22,776
MCQ,"In MySQL, what is the purpose of the AUTO_INCREMENT attribute in a column definition?
a. Automatically increments the column value when inserting a new record
b. Specifies a unique constraint on the column
c. Forces the column to be non-null
d. Sets a default value for the column",a,,22,777
MCQ,"Which SQL statement is used to remove data from a table without removing the table itself?
a. DELETE FROM
b. DROP TABLE
c. TRUNCATE TABLE
d. REMOVE DATA",a,,22,778
T/F,The SQL NULL value represents the absence of a value in a database field.,T,,22,779
T/F,"In a relational database, a foreign key is used to establish a link between two tables based on a common column.",T,,22,780
T/F,The SQL command ALTER TABLE is used only to add new columns to an existing table.,F,,22,781
T/F,The SQL LIKE operator is used for exact matching of values in a WHERE clause.,F,,22,782
T/F,The SQL UNION operator is used to combine the results of two or more SELECT statements.,T,,22,783
T/F,The SQL IN operator is used to filter the results based on a range of values in a WHERE clause.,F,,22,784
T/F,The SQL COUNT() function can be used to count the number of distinct values in a column.,F,,22,785
T/F,The SQL JOIN operation is used to concatenate two or more strings.,F,,22,786
T/F,The SQL TRUNCATE TABLE statement removes all rows from a table but retains the table structure.,T,,22,787
T/F,The SQL PRIMARY KEY constraint ensures that a column or a combination of columns contains unique values and cannot have NULL values.,T,,22,788
Text,What is React.js?,React.js is a JavaScript library for building user interfaces.,"React.js, JavaScript Library",19,789
Text,Explain the concept of JSX in React.,JSX (JavaScript XML) is a syntax extension for JavaScript that allows mixing HTML-like code with JavaScript in React components.,"JSX, Syntax Extension",19,790
Text,How does React handle components?,"React uses components as the building blocks of UI, allowing developers to create modular and reusable pieces of the user interface.","Components, Reusability",19,791
Text,What is the virtual DOM in React?,"The virtual DOM is a lightweight copy of the real DOM in memory, used by React to efficiently update and render UI elements.","Virtual DOM, Rendering",19,792
Text,Describe the state in React components.,"The state in React components represents the data that can change over time, influencing the rendering of the component.","State, Data",19,793
Text,What is the significance of props in React?,"Props (short for properties) are used to pass data from parent components to child components in React, facilitating the flow of data within the application.","Props, Data Flow",19,794
Text,Explain the concept of React Hooks.,"React Hooks are functions that allow functional components to use state and lifecycle features, bringing stateful logic to functional components.","React Hooks, Functional Components",19,795
Text,How does React handle conditional rendering?,Conditional rendering in React involves rendering different components or elements based on certain conditions or states.,"Conditional Rendering, Dynamic UI",19,796
Text,What is the role of the useEffect hook in React?,"The useEffect hook in React is used for handling side effects in functional components, such as data fetching or subscriptions.","useEffect, Side Effects",19,797
Text,Describe the purpose of the React Router library.,"React Router is a library for handling navigation and routing in React applications, allowing for the creation of single-page applications with multiple views.","React Router, Navigation",19,798
Text,How can you manage forms in React?,"In React, form handling involves using controlled components, where form elements are controlled by React state, enabling easy access to form data.","Forms, Controlled Components",19,799
Text,What is the role of the useContext hook in React?,"The useContext hook in React is used for accessing the values of a React context, providing a way to share data across components without prop drilling.","useContext, Context",19,800
Text,Explain the concept of React Portals.,"React Portals enable rendering children components outside their parent DOM hierarchy, allowing for more flexible rendering in React applications.","Portals, Rendering",19,801
Text,What are higher-order components (HOCs) in React?,"Higher-order components are functions that take a component and return a new enhanced component, providing a way to reuse component logic.","HOCs, Reusability",19,802
Text,Describe the purpose of the useMemo hook in React.,"The useMemo hook in React is used for memoizing the result of expensive computations, optimizing performance by preventing unnecessary recalculations.","useMemo, Performance",19,803
Text,How does React handle events?,"In React, events are handled using synthetic events, which are similar to native browser events but provide consistent behavior across different browsers.","Events, Event Handling",19,804
Text,Explain the concept of React Fragments.,"React Fragments are used to group multiple elements without adding extra nodes to the DOM, providing a cleaner structure for rendering.","Fragments, DOM Structure",19,805
Text,What is the purpose of the Redux library in React applications?,"Redux is a state management library for React applications, providing a predictable and centralized state container.","Redux, State Management",19,806
Text,How can you optimize performance in React applications?,"Performance optimization in React involves using techniques like memoization, lazy loading, and code splitting to improve the efficiency of rendering and data fetching.","Performance Optimization, Efficiency",19,807
Text,Describe the concept of React Context.,"React Context provides a way to share values, such as themes or authentication status, between components without passing props manually.","React Context, State Sharing",19,808
MCQ,What is React.js? A. A programming language B. A JavaScript library for building user interfaces C. An operating system,B,,19,809
MCQ,What does JSX stand for? A. JavaScript XML B. Java Syntax Extension C. JSON XML Syntax,A,,19,810
MCQ,How does React handle components? A. By ignoring components B. As a programming language C. As building blocks of UI,C,,19,811
MCQ,What is the virtual DOM in React? A. A physical representation of a document B. A virtual representation of the real DOM in memory C. A database for storing components,B,,19,812
MCQ,What does the state represent in React components? A. A static element B. Data that can change over time C. A global variable,B,,19,813
MCQ,What are props in React used for? A. Styling components B. Passing data from parent to child components C. Controlling forms,B,,19,814
MCQ,What are React Hooks? A. Physical devices for hanging components B. Functions allowing stateful logic in functional components C. Tools for cleaning up code,B,,19,815
